category,amt,gender,is_fraud,age,day,hour,distance_km
grocery,62.81,M,0,48,Sun,20,Local
grocery,125.81,F,0,67,Wed,9,Commute
health,3.0,F,0,42,Mon,22,Long_Distance
grocery,119.22,F,0,67,Sat,5,Regional
health,15.65,M,0,19,Sun,17,Commute
travel,57.13,M,0,30,Sun,4,Long_Distance
misc,18.71,F,0,34,Thu,19,Long_Distance
shopping,3.72,F,0,21,Fri,20,Commute
shopping,2.01,F,0,49,Sun,12,Remote
grocery,62.59,M,0,46,Thu,13,Local
travel,7.54,F,0,20,Sun,14,Regional
home,117.85,M,0,63,Thu,13,Commute
entertainment,1.11,M,0,36,Mon,20,Regional
shopping,99.8,M,0,30,Thu,8,Local
misc,8.29,F,0,54,Mon,11,Commute
grocery,233.31,F,0,34,Fri,3,Commute
health,45.35,M,0,62,Fri,12,Long_Distance
grocery,98.12,M,0,37,Sun,3,Long_Distance
home,11.06,M,0,44,Tue,19,Regional
home,78.86,F,0,32,Mon,16,Long_Distance
personal,27.67,M,0,49,Mon,12,Long_Distance
travel,63.05,F,0,37,Fri,8,Commute
shopping,13.85,M,0,36,Sun,15,Commute
shopping,7.96,F,0,80,Sat,0,Regional
grocery,53.44,M,0,27,Thu,1,Long_Distance
shopping,8.41,F,0,36,Fri,13,Commute
shopping,6.72,F,0,38,Wed,15,Regional
misc,8.51,M,0,32,Mon,0,Long_Distance
misc,542.4,F,0,47,Sun,20,Long_Distance
travel,53.31,F,0,31,Wed,11,Local
shopping,1.65,F,0,38,Thu,18,Commute
misc,6.98,M,0,29,Thu,21,Long_Distance
home,37.51,F,0,41,Thu,12,Long_Distance
misc,27.71,M,0,38,Sun,2,Long_Distance
shopping,14.56,F,0,27,Thu,23,Regional
grocery,81.16,F,0,55,Mon,7,Commute
home,16.27,F,0,34,Fri,16,Remote
travel,3.66,F,0,55,Mon,14,Regional
personal,15.99,F,0,56,Thu,23,Remote
home,39.12,M,0,59,Thu,14,Long_Distance
health,25.45,F,0,35,Mon,13,Regional
home,26.82,F,0,48,Thu,23,Remote
home,94.01,F,0,50,Mon,17,Commute
shopping,122.72,F,0,19,Mon,13,Commute
home,28.4,M,0,78,Tue,18,Long_Distance
home,83.85,M,0,26,Sun,18,Commute
grocery,18.4,M,0,24,Thu,17,Commute
grocery,5.51,F,0,16,Sun,22,Long_Distance
home,14.77,M,0,25,Sun,21,Commute
health,35.65,F,0,75,Sat,23,Commute
misc,100.22,M,0,77,Tue,10,Long_Distance
grocery,34.17,M,0,21,Sun,10,Regional
home,48.12,M,0,26,Thu,23,Long_Distance
travel,66.36,F,0,89,Sat,7,Local
grocery,16.33,M,0,23,Fri,2,Long_Distance
misc,1.91,M,0,64,Sat,3,Long_Distance
misc,8.29,M,0,26,Sun,0,Regional
entertainment,3.63,M,0,41,Sun,17,Long_Distance
travel,96.24,F,0,31,Tue,5,Long_Distance
home,1.35,M,0,54,Mon,14,Long_Distance
misc,6.86,M,0,21,Tue,19,Regional
entertainment,143.13,F,0,43,Tue,17,Long_Distance
entertainment,42.04,M,0,53,Wed,20,Regional
grocery,54.93,M,0,30,Fri,4,Long_Distance
health,32.53,M,0,23,Tue,18,Commute
home,49.87,M,0,29,Wed,19,Commute
health,108.58,M,0,29,Wed,15,Regional
misc,4.98,F,0,44,Sat,7,Regional
shopping,9.75,F,0,41,Tue,13,Regional
entertainment,28.59,M,0,25,Sun,13,Commute
home,33.65,F,0,57,Mon,23,Long_Distance
travel,48.36,M,0,66,Thu,5,Local
misc,4.87,M,0,35,Mon,19,Long_Distance
misc,6.81,F,0,48,Fri,23,Long_Distance
grocery,111.38,F,0,71,Tue,3,Long_Distance
shopping,6.02,M,0,56,Fri,3,Commute
personal,85.98,M,0,82,Thu,21,Regional
grocery,97.66,F,0,40,Tue,4,Regional
travel,50.28,F,0,34,Sun,3,Long_Distance
misc,106.97,M,0,22,Mon,13,Long_Distance
misc,31.68,M,0,30,Sun,5,Commute
grocery,47.41,M,0,39,Sun,6,Long_Distance
grocery,64.04,M,0,34,Tue,6,Regional
home,62.8,M,0,31,Wed,23,Commute
grocery,85.01,M,0,17,Thu,12,Commute
health,45.49,M,0,40,Mon,13,Long_Distance
shopping,3.31,M,0,49,Wed,9,Regional
health,6.56,M,0,77,Mon,20,Commute
travel,61.32,F,0,61,Sat,10,Long_Distance
personal,77.5,M,0,77,Sat,17,Long_Distance
health,56.72,F,0,33,Sat,18,Long_Distance
shopping,15.02,F,0,34,Fri,13,Regional
home,54.68,M,0,43,Sat,15,Long_Distance
health,43.1,F,0,53,Thu,21,Commute
grocery,107.36,M,0,55,Tue,11,Commute
home,17.56,F,0,20,Mon,19,Commute
home,59.07,M,0,35,Sun,18,Regional
grocery,83.52,F,0,60,Sat,11,Long_Distance
home,39.19,F,0,89,Sun,21,Local
misc,7.71,M,0,50,Mon,0,Long_Distance
entertainment,165.3,M,0,81,Mon,5,Long_Distance
shopping,711.56,M,0,38,Tue,23,Regional
home,19.55,F,0,70,Tue,12,Remote
travel,9.44,F,0,22,Thu,16,Long_Distance
home,7.62,F,0,29,Tue,19,Regional
shopping,7.25,F,0,32,Mon,22,Commute
shopping,303.7,M,0,55,Tue,4,Long_Distance
grocery,29.03,M,0,43,Sat,3,Regional
misc,97.33,M,0,41,Fri,5,Commute
grocery,102.67,M,0,37,Sat,4,Commute
shopping,105.21,F,0,29,Sat,17,Regional
personal,21.22,F,0,34,Sat,17,Long_Distance
shopping,1.6,F,0,44,Fri,23,Long_Distance
shopping,2.17,M,0,57,Sat,5,Long_Distance
grocery,102.96,M,0,64,Sat,2,Long_Distance
health,77.37,M,0,40,Tue,20,Commute
grocery,251.98,F,0,35,Fri,1,Long_Distance
home,24.18,F,0,79,Fri,20,Commute
grocery,106.03,M,0,32,Fri,8,Commute
personal,5.37,M,0,47,Tue,14,Long_Distance
shopping,4.38,F,0,60,Sun,3,Long_Distance
entertainment,2.97,M,0,24,Fri,14,Long_Distance
grocery,60.56,F,0,21,Sat,11,Commute
personal,106.67,M,0,53,Mon,22,Long_Distance
health,83.97,M,0,35,Wed,18,Remote
home,81.06,M,0,29,Thu,22,Long_Distance
entertainment,19.81,F,0,48,Sat,16,Commute
home,67.56,M,0,43,Wed,21,Long_Distance
home,8.36,F,0,35,Thu,15,Long_Distance
shopping,93.19,M,0,27,Mon,5,Long_Distance
entertainment,44.85,F,0,72,Sat,0,Regional
home,51.63,M,0,40,Thu,14,Commute
misc,218.93,F,0,29,Fri,8,Regional
misc,328.94,F,0,75,Sat,1,Remote
grocery,55.56,M,0,27,Tue,12,Long_Distance
travel,72.33,F,0,24,Sun,4,Regional
shopping,3.46,F,0,34,Sat,22,Regional
travel,8.24,M,0,57,Thu,21,Regional
home,33.64,F,0,93,Thu,19,Long_Distance
grocery,89.99,F,0,94,Thu,13,Long_Distance
grocery,99.82,M,0,42,Wed,9,Commute
home,72.28,M,0,70,Mon,20,Remote
misc,8.35,F,0,21,Mon,19,Long_Distance
grocery,67.48,M,0,60,Tue,1,Long_Distance
grocery,26.02,F,0,33,Mon,8,Regional
grocery,121.67,F,0,73,Fri,5,Long_Distance
travel,83.95,M,0,62,Sun,3,Regional
misc,8.72,F,0,30,Thu,12,Long_Distance
home,66.27,F,0,38,Mon,21,Long_Distance
grocery,41.43,F,0,64,Mon,16,Long_Distance
misc,5.03,M,0,21,Tue,23,Long_Distance
misc,32.08,M,0,36,Wed,10,Regional
grocery,12.22,F,0,40,Fri,14,Regional
entertainment,59.01,F,0,47,Fri,16,Long_Distance
shopping,7.11,F,0,43,Fri,13,Long_Distance
shopping,131.74,M,0,37,Thu,7,Long_Distance
shopping,7.45,F,0,37,Thu,20,Regional
home,13.94,M,0,61,Sat,15,Regional
misc,4.54,M,0,57,Sun,5,Regional
shopping,128.47,M,0,36,Fri,18,Commute
health,74.7,M,0,41,Thu,22,Regional
grocery,19.77,F,0,42,Sun,18,Long_Distance
misc,6.4,F,0,48,Sun,16,Commute
entertainment,41.81,M,0,16,Thu,21,Long_Distance
travel,8.85,F,0,74,Wed,12,Long_Distance
health,42.91,F,0,49,Fri,14,Regional
home,85.61,F,0,53,Tue,23,Long_Distance
grocery,9.56,F,0,43,Sun,16,Remote
home,11.25,M,0,50,Thu,17,Long_Distance
grocery,27.91,M,0,40,Tue,23,Long_Distance
shopping,2.01,M,0,40,Sun,18,Regional
grocery,65.45,M,0,46,Sat,22,Commute
personal,94.85,F,0,60,Tue,14,Commute
grocery,92.46,F,0,42,Mon,10,Long_Distance
home,45.7,F,0,47,Sat,21,Long_Distance
shopping,37.57,M,0,69,Sun,10,Commute
shopping,6.0,M,0,34,Mon,23,Regional
travel,64.64,M,0,25,Sun,6,Commute
misc,34.96,F,0,56,Mon,4,Long_Distance
misc,7.99,M,0,61,Thu,6,Long_Distance
travel,81.63,M,0,28,Fri,5,Commute
shopping,1.01,F,0,32,Thu,12,Regional
home,7.11,F,0,40,Mon,13,Long_Distance
personal,9.59,M,0,84,Tue,18,Regional
health,76.59,M,0,33,Tue,21,Long_Distance
entertainment,24.64,F,0,49,Wed,13,Commute
travel,5.26,M,0,72,Sun,22,Regional
health,130.65,F,0,45,Sat,18,Long_Distance
personal,28.79,F,0,33,Fri,21,Long_Distance
misc,768.48,M,0,61,Sun,10,Commute
grocery,97.01,M,0,58,Sat,14,Long_Distance
grocery,199.73,F,0,36,Sun,10,Long_Distance
travel,6.59,F,0,47,Sun,15,Regional
home,82.6,F,0,56,Fri,12,Regional
shopping,94.04,F,0,68,Sun,6,Commute
shopping,75.85,F,0,21,Sun,15,Local
entertainment,5.64,M,0,30,Mon,13,Regional
misc,6.19,M,0,44,Sat,0,Long_Distance
shopping,3.7,F,0,52,Tue,11,Long_Distance
travel,54.08,M,0,38,Wed,11,Long_Distance
grocery,49.63,F,0,48,Sun,7,Regional
travel,87.82,M,0,53,Sun,10,Regional
grocery,94.72,F,0,68,Sat,10,Regional
grocery,95.32,F,0,34,Sat,9,Commute
misc,193.77,F,0,39,Tue,0,Long_Distance
misc,1.51,M,0,47,Tue,12,Long_Distance
entertainment,292.02,F,0,45,Thu,16,Remote
home,72.37,M,0,52,Fri,18,Commute
grocery,212.99,F,0,38,Sun,7,Long_Distance
grocery,115.99,F,0,70,Fri,4,Long_Distance
travel,6.47,M,0,38,Tue,18,Long_Distance
entertainment,211.98,F,0,38,Tue,14,Commute
home,57.49,F,0,75,Thu,19,Long_Distance
grocery,185.03,F,0,35,Thu,5,Commute
home,30.44,M,0,71,Thu,12,Local
misc,62.43,F,0,42,Mon,8,Regional
shopping,3.51,F,0,48,Tue,20,Long_Distance
shopping,6.69,F,0,50,Wed,7,Regional
shopping,2.35,F,0,42,Wed,16,Long_Distance
health,171.21,F,0,49,Wed,13,Commute
personal,147.17,M,0,74,Tue,12,Commute
entertainment,50.42,F,0,44,Sun,20,Commute
entertainment,40.91,M,0,27,Sun,12,Commute
travel,45.95,M,0,22,Sun,6,Local
home,16.6,F,0,49,Mon,19,Long_Distance
travel,80.68,M,0,42,Sat,7,Long_Distance
entertainment,61.58,M,0,74,Mon,15,Long_Distance
misc,33.31,M,0,28,Sun,7,Regional
health,103.48,M,0,44,Fri,15,Commute
travel,78.65,F,0,28,Thu,5,Local
personal,75.97,M,0,78,Mon,15,Regional
misc,49.19,F,0,89,Wed,0,Commute
home,172.38,M,0,30,Thu,12,Remote
travel,58.3,F,0,85,Sun,8,Regional
travel,36.44,F,0,41,Fri,4,Commute
grocery,200.27,F,0,35,Wed,4,Local
health,73.07,M,0,39,Tue,22,Long_Distance
personal,18.85,F,0,59,Mon,21,Long_Distance
misc,125.32,M,0,37,Wed,11,Regional
home,41.8,F,0,29,Mon,20,Long_Distance
home,91.69,M,0,26,Mon,21,Commute
shopping,8.3,M,0,52,Fri,6,Commute
personal,22.4,F,0,42,Mon,12,Long_Distance
grocery,23.54,F,0,20,Mon,22,Remote
grocery,29.41,M,0,59,Mon,15,Long_Distance
home,35.25,F,0,51,Wed,23,Regional
home,35.37,F,0,42,Fri,21,Long_Distance
grocery,43.25,M,0,30,Fri,6,Commute
grocery,64.0,M,0,20,Wed,21,Long_Distance
entertainment,18.49,M,0,35,Fri,20,Long_Distance
entertainment,28.05,F,0,70,Mon,7,Remote
travel,2.69,M,0,33,Sat,16,Long_Distance
grocery,99.41,M,0,33,Sun,10,Long_Distance
personal,42.87,M,0,25,Sat,16,Commute
grocery,5.3,F,0,44,Fri,18,Regional
shopping,4.16,F,0,47,Mon,21,Regional
travel,48.67,F,0,32,Wed,11,Regional
health,55.57,M,0,22,Thu,13,Commute
grocery,39.81,F,0,28,Sun,6,Regional
shopping,1.14,F,0,31,Sun,13,Commute
shopping,2.69,F,0,43,Mon,16,Long_Distance
shopping,6.27,F,0,73,Tue,8,Commute
health,74.69,M,0,57,Wed,18,Long_Distance
home,413.22,M,0,77,Mon,21,Long_Distance
travel,59.86,F,0,21,Fri,10,Regional
home,50.94,M,0,60,Fri,13,Commute
shopping,1.25,F,0,28,Sun,15,Commute
shopping,6.4,F,0,48,Sat,20,Regional
entertainment,30.77,F,0,48,Wed,12,Regional
shopping,8.81,M,0,36,Mon,21,Long_Distance
health,106.05,F,0,25,Thu,23,Regional
personal,3.34,F,0,77,Wed,18,Commute
home,23.94,F,0,35,Mon,13,Regional
misc,222.74,M,0,47,Mon,19,Commute
home,91.96,F,0,70,Wed,19,Regional
grocery,94.3,M,0,27,Fri,9,Regional
entertainment,67.55,F,0,33,Sun,23,Long_Distance
home,112.89,F,0,94,Mon,23,Long_Distance
home,51.94,M,0,67,Tue,15,Regional
misc,1.59,F,0,26,Mon,18,Long_Distance
misc,38.18,M,0,30,Mon,4,Long_Distance
home,5.39,M,0,41,Thu,21,Regional
entertainment,23.49,F,0,43,Mon,14,Commute
entertainment,83.53,F,0,53,Sun,4,Long_Distance
health,58.38,M,0,23,Fri,15,Long_Distance
grocery,109.83,F,0,39,Sun,9,Regional
shopping,55.74,F,0,41,Sun,20,Long_Distance
travel,65.43,M,0,38,Wed,10,Long_Distance
home,41.54,F,0,41,Sat,12,Long_Distance
shopping,9.7,M,0,43,Tue,13,Long_Distance
grocery,180.59,F,0,41,Wed,11,Remote
grocery,97.51,F,0,39,Mon,2,Long_Distance
travel,5.37,M,0,15,Fri,22,Local
home,71.59,F,0,62,Fri,17,Commute
grocery,85.73,F,0,62,Mon,8,Long_Distance
grocery,198.22,F,0,29,Sun,4,Regional
entertainment,69.33,M,0,38,Thu,20,Long_Distance
shopping,3.29,F,0,58,Wed,2,Long_Distance
grocery,101.12,M,0,55,Sun,1,Commute
personal,97.42,F,0,46,Mon,21,Regional
grocery,108.96,F,0,51,Sat,8,Regional
personal,6.64,F,0,53,Mon,23,Regional
travel,5.16,F,0,46,Tue,16,Long_Distance
misc,101.91,M,0,41,Wed,6,Commute
entertainment,76.28,M,0,42,Mon,15,Commute
home,91.88,M,0,37,Mon,17,Long_Distance
home,33.62,M,0,62,Tue,18,Regional
misc,2.95,M,0,44,Tue,12,Long_Distance
misc,21.36,F,0,39,Sat,7,Commute
shopping,253.9,F,0,28,Sat,19,Regional
grocery,87.56,F,0,68,Sat,0,Long_Distance
misc,3.75,F,0,31,Sun,19,Long_Distance
entertainment,10.64,F,0,25,Mon,19,Long_Distance
home,19.18,F,0,28,Sun,20,Long_Distance
home,2.27,F,0,48,Sun,22,Long_Distance
grocery,48.8,M,0,34,Fri,22,Long_Distance
shopping,2.5,M,0,76,Sun,8,Long_Distance
shopping,62.55,M,0,65,Tue,2,Commute
travel,72.69,M,0,69,Sat,6,Long_Distance
shopping,9.12,M,0,23,Tue,15,Long_Distance
health,11.72,F,0,20,Thu,13,Local
misc,4.35,F,0,60,Wed,1,Long_Distance
home,47.43,M,0,33,Thu,14,Commute
misc,2.24,F,0,34,Wed,13,Commute
entertainment,80.55,M,0,22,Fri,19,Long_Distance
misc,19.99,F,0,22,Mon,20,Commute
grocery,198.4,F,0,35,Sun,5,Commute
grocery,23.79,M,0,20,Wed,10,Remote
travel,8.93,M,0,30,Sun,13,Long_Distance
health,15.47,M,0,35,Mon,19,Long_Distance
travel,521.0,M,0,40,Sun,16,Regional
travel,79.6,F,0,47,Wed,7,Regional
home,40.6,M,0,22,Thu,21,Regional
grocery,56.94,F,0,43,Thu,12,Regional
grocery,98.8,M,0,48,Sat,9,Long_Distance
home,113.76,M,0,61,Sun,14,Long_Distance
home,68.31,F,0,35,Sun,15,Long_Distance
travel,47.4,F,0,33,Mon,2,Commute
entertainment,79.0,M,0,20,Sun,19,Commute
personal,5.49,M,0,61,Mon,21,Regional
home,42.4,M,0,46,Wed,12,Long_Distance
home,28.85,M,0,33,Sun,17,Long_Distance
grocery,61.83,F,0,42,Wed,7,Commute
shopping,2.42,F,0,59,Mon,2,Long_Distance
travel,49.3,F,0,45,Thu,6,Regional
home,11.6,F,0,37,Thu,18,Regional
personal,25.88,M,0,71,Sun,18,Commute
shopping,8.33,M,0,21,Fri,20,Regional
misc,2.23,M,0,20,Tue,17,Commute
personal,46.29,F,0,37,Fri,18,Remote
shopping,9.0,F,0,41,Wed,16,Long_Distance
home,51.05,M,0,42,Fri,18,Long_Distance
travel,8.19,F,0,59,Tue,18,Regional
shopping,7.09,M,0,90,Mon,3,Local
personal,30.3,F,0,33,Sun,15,Commute
home,31.93,F,0,34,Tue,19,Long_Distance
misc,5.63,F,0,35,Sat,17,Commute
home,30.56,F,0,69,Mon,18,Regional
home,98.99,F,0,70,Sat,16,Regional
personal,37.85,F,0,24,Sat,17,Long_Distance
travel,32.47,F,0,58,Tue,0,Commute
shopping,300.79,F,0,44,Thu,21,Regional
travel,52.21,M,0,16,Mon,11,Regional
home,114.87,M,0,51,Sun,19,Regional
shopping,8.36,F,0,32,Sun,19,Long_Distance
grocery,200.74,F,0,31,Sun,6,Commute
personal,40.26,M,0,61,Tue,22,Long_Distance
misc,3.4,F,0,43,Sun,3,Long_Distance
misc,12.57,F,0,44,Fri,4,Long_Distance
entertainment,52.9,F,0,46,Tue,14,Long_Distance
personal,19.68,M,0,50,Sat,14,Remote
grocery,83.65,M,0,69,Thu,11,Remote
entertainment,239.04,F,0,58,Sat,9,Regional
travel,63.56,M,0,43,Sat,9,Long_Distance
travel,36.49,F,0,29,Mon,6,Long_Distance
entertainment,6.99,F,0,47,Wed,12,Local
home,22.89,M,0,71,Tue,19,Long_Distance
health,16.69,F,0,72,Thu,14,Regional
shopping,5.86,F,0,29,Sat,12,Regional
grocery,112.26,F,0,53,Mon,4,Long_Distance
misc,51.24,F,0,48,Sat,3,Regional
home,31.72,M,0,47,Sat,20,Long_Distance
travel,75.99,M,0,91,Fri,6,Local
personal,8.03,F,0,42,Mon,23,Regional
grocery,217.62,F,0,57,Thu,1,Commute
personal,85.28,F,0,34,Wed,19,Long_Distance
health,60.96,F,0,22,Sun,19,Long_Distance
personal,70.15,F,0,78,Sat,16,Long_Distance
home,34.86,F,0,47,Wed,12,Remote
travel,49.98,M,0,63,Thu,1,Commute
shopping,1240.89,M,0,83,Sun,11,Commute
grocery,108.87,F,0,57,Wed,9,Commute
grocery,12.32,M,0,36,Sat,17,Commute
misc,103.68,M,0,22,Mon,19,Remote
shopping,6.93,M,0,61,Mon,6,Regional
misc,60.16,M,0,62,Thu,1,Long_Distance
home,58.75,F,0,46,Wed,15,Regional
home,45.64,M,0,37,Sun,15,Regional
shopping,24.0,F,0,44,Wed,21,Long_Distance
travel,53.82,F,0,28,Sat,3,Long_Distance
home,72.08,F,0,64,Thu,20,Commute
home,44.76,M,0,31,Mon,12,Regional
shopping,3.68,F,0,45,Thu,14,Regional
travel,1.92,F,0,68,Mon,12,Regional
home,53.07,F,0,89,Mon,18,Regional
grocery,74.99,F,0,37,Tue,9,Long_Distance
home,19.25,M,0,79,Thu,20,Long_Distance
entertainment,7.74,F,0,19,Tue,14,Long_Distance
shopping,102.52,M,0,46,Tue,11,Regional
grocery,107.8,M,0,30,Mon,10,Commute
shopping,7.3,F,0,83,Fri,8,Long_Distance
home,87.9,F,0,26,Tue,18,Local
travel,50.83,M,0,20,Mon,9,Regional
grocery,53.81,M,0,34,Wed,20,Long_Distance
entertainment,203.86,F,0,85,Mon,6,Long_Distance
health,74.71,F,0,25,Tue,15,Commute
misc,57.86,F,0,57,Mon,3,Regional
travel,46.14,F,0,33,Sat,1,Long_Distance
shopping,2.78,F,0,34,Thu,13,Commute
entertainment,5.43,M,0,47,Tue,14,Regional
home,8.25,M,0,22,Mon,18,Local
misc,24.0,M,0,89,Mon,10,Long_Distance
misc,50.07,F,0,29,Wed,21,Regional
home,90.79,M,0,44,Fri,17,Regional
misc,36.19,M,0,38,Sat,1,Long_Distance
home,9.82,F,0,37,Sun,20,Regional
shopping,4.45,F,0,65,Sun,5,Local
home,5.32,F,0,30,Fri,13,Commute
home,63.07,M,0,43,Wed,19,Long_Distance
personal,16.27,F,0,32,Sun,21,Commute
misc,9.51,F,0,64,Wed,10,Commute
travel,66.08,M,0,46,Wed,6,Regional
health,73.54,M,0,37,Sat,15,Commute
home,99.05,M,0,59,Mon,14,Long_Distance
grocery,88.93,M,0,28,Tue,5,Commute
entertainment,44.37,F,0,47,Thu,15,Regional
home,71.48,M,0,20,Wed,23,Long_Distance
home,40.38,F,0,72,Tue,23,Long_Distance
health,46.48,F,0,49,Thu,15,Commute
grocery,144.41,M,0,53,Sun,3,Long_Distance
shopping,131.34,M,0,38,Sun,10,Commute
grocery,58.4,F,0,45,Mon,10,Commute
home,21.78,F,0,90,Sun,13,Long_Distance
shopping,6.86,F,0,32,Wed,14,Long_Distance
travel,61.69,M,0,74,Wed,4,Remote
health,37.99,F,0,94,Tue,17,Commute
travel,8.74,F,0,35,Tue,18,Long_Distance
health,48.05,F,0,27,Tue,22,Commute
travel,79.65,M,0,57,Sun,9,Commute
personal,197.21,F,0,36,Sat,20,Regional
grocery,39.31,F,0,36,Thu,2,Long_Distance
personal,52.4,M,0,79,Sun,23,Commute
grocery,36.41,F,0,36,Mon,9,Commute
personal,98.65,M,0,21,Tue,21,Regional
health,44.72,F,0,28,Mon,19,Regional
shopping,8.2,F,0,90,Sun,11,Regional
grocery,75.25,F,0,33,Sat,5,Long_Distance
travel,74.27,M,0,51,Sun,3,Commute
grocery,186.3,F,0,32,Sun,0,Commute
grocery,89.44,M,0,32,Sat,7,Regional
home,367.82,F,0,28,Fri,12,Long_Distance
shopping,2.32,F,0,50,Tue,0,Commute
shopping,6.38,F,0,54,Tue,0,Long_Distance
grocery,141.15,F,0,75,Fri,10,Regional
travel,69.05,F,0,30,Fri,1,Regional
home,17.94,F,0,42,Mon,20,Long_Distance
home,8.02,F,0,40,Wed,23,Remote
travel,72.68,F,0,48,Wed,7,Long_Distance
misc,2.46,M,0,64,Thu,10,Long_Distance
personal,73.44,F,0,35,Wed,15,Commute
shopping,5.49,M,0,31,Wed,22,Long_Distance
shopping,322.22,F,0,41,Fri,22,Regional
misc,17.44,F,0,70,Mon,3,Regional
grocery,132.59,F,0,83,Fri,11,Long_Distance
shopping,172.15,F,0,35,Mon,14,Local
health,25.86,F,0,51,Mon,23,Regional
shopping,2.1,M,0,21,Sun,19,Long_Distance
health,18.32,M,0,78,Wed,21,Regional
misc,102.95,F,0,68,Sun,2,Long_Distance
home,47.27,F,0,26,Mon,20,Regional
shopping,57.29,F,0,49,Mon,17,Commute
travel,51.64,F,0,20,Sat,4,Long_Distance
misc,3.11,F,0,32,Thu,18,Local
personal,106.8,F,0,39,Sat,14,Remote
entertainment,9.41,F,0,32,Mon,16,Long_Distance
home,26.24,M,0,26,Tue,15,Long_Distance
travel,93.24,M,0,74,Wed,0,Regional
grocery,41.78,F,0,31,Wed,13,Regional
health,15.45,M,0,25,Sat,18,Commute
shopping,7.21,M,0,47,Sun,13,Commute
misc,3.55,F,0,77,Fri,0,Long_Distance
shopping,8.51,F,0,30,Thu,13,Local
grocery,58.31,M,0,38,Wed,21,Long_Distance
travel,90.87,F,0,31,Wed,2,Long_Distance
grocery,26.24,F,0,26,Sat,8,Long_Distance
grocery,9.38,F,0,76,Wed,18,Long_Distance
shopping,31.32,F,0,70,Mon,3,Commute
home,6.02,M,0,23,Tue,17,Local
shopping,7.06,F,0,52,Sat,1,Commute
